vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,dropoff_location_id,fare_amount
2,2019-02-02 11:12:33,2019-02-02 11:25:27,4,186,50,11.0
1,2019-02-20 15:42:15,2019-02-20 16:11:10,2,261,230,22.0
2,2019-02-15 15:11:00,2019-02-15 15:16:14,1,164,170,5.5
2,2019-02-12 11:41:33,2019-02-12 11:51:20,1,24,151,7.5
1,2019-02-09 13:06:12,2019-02-09 13:06:20,1,226,226,2.5
1,2019-02-19 21:13:36,2019-02-19 21:28:09,1,13,48,14.5
1,2019-02-12 18:54:17,2019-02-12 19:04:25,1,161,137,8.5
2,2019-02-05 10:44:30,2019-02-05 10:57:01,2,170,90,9.5
2,2019-02-13 11:49:01,2019-02-13 11:58:57,2,48,151,12.0
2,2019-02-07 11:24:06,2019-02-07 11:55:13,2,158,256,22.0
2,2019-02-18 21:16:05,2019-02-18 21:24:31,1,48,238,8.5
2,2019-02-18 17:43:52,2019-02-18 17:49:00,2,144,114,5.5
2,2019-02-26 11:47:39,2019-02-26 12:07:49,1,186,161,13.0
2,2019-02-03 17:38:48,2019-02-03 17:44:51,1,239,151,6.5
1,2019-02-21 08:33:36,2019-02-21 08:49:31,1,229,88,20.0
2,2019-02-02 19:18:30,2019-02-02 19:36:27,1,144,52,13.5
2,2019-02-04 21:51:51,2019-02-04 22:08:32,1,164,256,16.5
2,2019-02-23 19:39:40,2019-02-23 19:51:01,1,100,48,8.0
1,2019-02-07 09:32:13,2019-02-07 09:59:26,1,162,132,52.0
2,2019-02-01 08:19:44,2019-02-01 08:29:52,1,151,41,8.0
1,2019-02-02 19:11:57,2019-02-02 19:23:30,1,100,137,9.0
2,2019-02-25 13:34:55,2019-02-25 13:47:58,5,246,114,10.5
2,2019-02-27 16:08:50,2019-02-27 16:24:38,1,233,186,11.0
1,2019-02-25 08:28:18,2019-02-25 08:37:38,1,141,162,7.5
2,2019-02-01 19:03:19,2019-02-01 19:23:20,1,246,186,12.5
2,2019-02-24 22:19:09,2019-02-24 22:29:39,1,249,162,10.0
2,2019-02-27 10:10:10,2019-02-27 10:36:53,1,151,138,29.5
2,2019-02-11 14:53:39,2019-02-11 15:07:53,5,246,164,10.5
2,2019-02-12 08:34:35,2019-02-12 08:52:44,1,100,231,13.5
2,2019-02-08 20:38:02,2019-02-08 20:50:25,1,90,246,9.5
1,2019-02-14 13:32:46,2019-02-14 13:51:01,0,170,234,12.5
2,2019-02-15 11:18:32,2019-02-15 11:51:54,2,48,231,21.0
2,2019-02-02 00:49:53,2019-02-02 00:52:15,3,90,249,3.5
1,2019-02-25 18:25:29,2019-02-25 18:41:12,1,151,163,12.0
2,2019-02-28 22:20:34,2019-02-28 22:29:20,2,68,142,9.0
2,2019-02-23 16:09:13,2019-02-23 16:15:14,1,234,234,5.5
1,2019-02-23 14:07:34,2019-02-23 14:18:36,1,239,161,10.5
2,2019-02-12 19:57:08,2019-02-12 20:07:46,2,246,13,10.5
2,2019-02-24 14:16:51,2019-02-24 14:31:39,3,234,161,11.0
2,2019-02-27 05:42:39,2019-02-27 05:42:43,2,162,170,2.5
2,2019-02-16 15:13:30,2019-02-16 15:25:29,1,100,246,9.5
1,2019-02-11 17:17:44,2019-02-11 17:24:34,1,141,140,6.5
1,2019-02-05 19:15:19,2019-02-05 19:27:07,1,114,137,9.0
2,2019-02-25 22:51:26,2019-02-25 22:57:33,1,141,75,7.5
2,2019-02-06 12:40:46,2019-02-06 12:47:45,1,146,179,6.0
2,2019-02-25 20:43:38,2019-02-25 20:57:49,1,230,238,12.5
2,2019-02-20 11:20:38,2019-02-20 11:32:26,1,237,238,10.0
2,2019-02-08 17:57:33,2019-02-08 18:03:16,5,262,263,5.5
2,2019-02-06 16:17:49,2019-02-06 16:36:39,1,48,162,12.0
2,2019-02-08 23:02:42,2019-02-08 23:13:03,1,138,226,15.0
2,2019-02-24 08:58:54,2019-02-24 09:05:19,1,100,50,7.0
2,2019-02-11 07:32:02,2019-02-11 07:36:30,1,161,163,4.5
2,2019-02-18 15:39:54,2019-02-18 16:02:02,5,162,256,21.5
2,2019-02-25 19:00:40,2019-02-25 19:05:04,6,24,166,5.5
2,2019-02-18 18:17:22,2019-02-18 18:30:47,1,163,262,11.0
1,2019-02-06 06:48:17,2019-02-06 07:05:49,1,237,13,23.5
1,2019-02-27 20:54:07,2019-02-27 21:01:38,2,148,256,9.0
1,2019-02-17 23:52:39,2019-02-18 00:19:07,3,230,52,24.5
1,2019-02-03 23:21:21,2019-02-04 00:05:18,1,24,250,39.5
2,2019-02-09 15:34:28,2019-02-09 15:40:20,1,48,230,6.0
2,2019-02-25 14:08:13,2019-02-25 14:13:46,1,246,48,6.0
1,2019-02-16 12:42:02,2019-02-16 13:07:38,1,237,158,17.5
1,2019-02-23 18:29:50,2019-02-23 18:41:21,1,100,100,8.5
2,2019-02-07 23:19:46,2019-02-07 23:31:56,1,162,137,9.5
2,2019-02-16 09:38:27,2019-02-16 10:08:09,2,239,45,25.0
1,2019-02-10 01:02:23,2019-02-10 01:11:51,1,114,107,8.5
2,2019-02-02 14:12:52,2019-02-02 14:27:19,1,74,138,21.5
1,2019-02-16 12:51:49,2019-02-16 13:07:22,1,142,152,17.0
2,2019-02-16 08:50:11,2019-02-16 08:57:06,1,137,186,6.0
1,2019-02-23 03:57:21,2019-02-23 04:06:19,3,163,164,8.5
2,2019-02-12 08:57:57,2019-02-12 09:05:31,1,234,249,7.5
1,2019-02-14 14:42:27,2019-02-14 14:50:35,3,142,163,7.0
2,2019-02-22 08:51:44,2019-02-22 09:09:35,1,100,230,11.5
1,2019-02-15 12:54:32,2019-02-15 13:26:49,1,90,17,23.0
1,2019-02-09 12:36:48,2019-02-09 12:39:24,1,79,79,4.0
1,2019-02-20 11:33:00,2019-02-20 11:45:32,1,161,48,9.0
1,2019-02-07 11:30:34,2019-02-07 11:35:04,1,163,142,5.0
1,2019-02-17 23:27:11,2019-02-17 23:44:04,1,48,158,15.0
2,2019-02-19 17:31:49,2019-02-19 17:48:42,1,163,236,12.0
2,2019-02-20 19:15:38,2019-02-20 19:24:27,5,13,158,8.5
1,2019-02-01 07:59:09,2019-02-01 08:14:00,1,232,234,12.0
2,2019-02-02 11:37:10,2019-02-02 11:40:33,2,90,234,4.0
2,2019-02-15 17:16:35,2019-02-15 17:25:47,1,161,164,7.5
2,2019-02-25 18:33:06,2019-02-25 18:43:26,5,164,162,8.0
2,2019-02-13 08:17:07,2019-02-13 08:33:29,2,74,75,10.5
1,2019-02-10 04:44:13,2019-02-10 04:51:14,1,230,113,9.0
2,2019-02-05 20:27:53,2019-02-05 20:34:48,1,48,246,7.0
1,2019-02-01 00:27:32,2019-02-01 00:36:24,3,246,90,8.0
2,2019-02-10 20:15:41,2019-02-10 20:24:58,1,107,162,7.5
2,2019-02-05 12:58:48,2019-02-05 13:04:03,1,211,79,6.0
1,2019-02-13 19:45:21,2019-02-13 20:16:24,1,230,114,19.5
1,2019-02-05 19:35:40,2019-02-05 19:52:04,1,161,79,12.0
2,2019-02-06 16:49:06,2019-02-06 17:06:50,1,113,170,12.0
2,2019-02-25 06:53:53,2019-02-25 07:03:05,1,234,161,9.5
1,2019-02-16 00:59:50,2019-02-16 01:10:37,1,163,249,9.5
1,2019-02-22 14:27:30,2019-02-22 15:20:51,1,264,138,41.5
1,2019-02-10 15:44:05,2019-02-10 16:29:30,2,132,161,52.0
2,2019-02-16 15:10:57,2019-02-16 15:17:11,2,143,238,6.0
2,2019-02-26 00:56:45,2019-02-26 01:00:18,1,141,162,4.5
1,2019-02-21 19:51:11,2019-02-21 20:01:24,1,236,151,9.5
2,2019-02-20 20:08:27,2019-02-20 20:18:20,2,233,186,8.0
2,2019-02-07 12:20:45,2019-02-07 12:35:36,2,236,238,11.5
1,2019-02-28 00:13:03,2019-02-28 00:27:55,2,138,256,21.0
1,2019-02-23 14:41:00,2019-02-23 14:51:03,1,68,13,9.5
2,2019-02-10 17:14:19,2019-02-10 17:30:04,1,230,236,12.0
2,2019-02-08 02:55:41,2019-02-08 03:18:38,1,114,14,30.5
2,2019-02-01 22:41:06,2019-02-01 22:58:53,1,79,170,12.5
1,2019-02-12 13:25:16,2019-02-12 13:52:45,0,170,249,17.0
2,2019-02-04 18:40:58,2019-02-04 18:50:18,2,125,107,9.0
2,2019-02-13 17:40:46,2019-02-13 18:06:03,1,162,48,15.5
1,2019-02-17 11:06:48,2019-02-17 11:19:27,1,246,186,9.5
1,2019-02-11 09:17:56,2019-02-11 10:03:54,1,226,161,27.5
2,2019-02-12 13:38:08,2019-02-12 13:44:26,1,141,162,5.5
1,2019-02-23 21:21:52,2019-02-23 21:25:34,1,164,161,5.0
2,2019-02-24 13:56:58,2019-02-24 14:18:45,1,142,107,15.0
2,2019-02-05 19:15:52,2019-02-05 19:27:24,1,237,236,10.0
2,2019-02-22 16:26:18,2019-02-22 16:30:57,1,239,238,5.5
1,2019-02-15 20:15:30,2019-02-15 20:30:09,1,161,164,10.0
2,2019-02-25 10:06:41,2019-02-25 10:11:14,1,114,125,4.5
2,2019-02-07 12:49:58,2019-02-07 13:02:43,1,164,48,9.5
1,2019-02-23 15:39:52,2019-02-23 15:54:56,1,164,144,11.0
2,2019-02-12 11:53:32,2019-02-12 12:07:24,2,236,69,14.5
1,2019-02-01 13:14:22,2019-02-01 13:18:35,1,151,238,5.0
1,2019-02-01 20:10:22,2019-02-01 20:34:04,1,249,17,19.5
1,2019-02-18 21:52:18,2019-02-18 21:56:13,1,162,229,4.5
2,2019-02-08 11:18:14,2019-02-08 11:38:16,1,262,209,22.0
1,2019-02-02 22:17:28,2019-02-02 22:44:52,0,140,68,20.5
2,2019-02-07 16:00:22,2019-02-07 16:39:22,1,236,186,23.5
2,2019-02-13 18:46:12,2019-02-13 19:03:33,1,163,238,12.5
1,2019-02-12 00:48:05,2019-02-12 00:53:29,1,229,79,7.5
2,2019-02-22 16:29:18,2019-02-22 16:44:29,1,107,186,10.0
2,2019-02-16 10:23:00,2019-02-16 10:39:41,6,161,88,20.0
2,2019-02-15 16:57:24,2019-02-15 17:07:10,1,42,41,8.0
2,2019-02-21 14:06:19,2019-02-21 14:39:02,5,138,198,33.0
2,2019-02-15 08:53:56,2019-02-15 09:15:31,2,107,162,12.5
2,2019-02-28 12:22:14,2019-02-28 12:44:39,1,161,138,30.5
2,2019-02-28 21:31:50,2019-02-28 21:51:40,1,164,87,15.5
1,2019-02-12 15:06:25,2019-02-12 15:15:00,1,142,143,7.0
1,2019-02-25 16:16:21,2019-02-25 16:32:23,1,142,237,11.0
2,2019-02-13 20:27:19,2019-02-13 20:35:12,1,186,246,6.5
2,2019-02-13 11:17:02,2019-02-13 11:30:09,5,143,141,10.0
2,2019-02-23 15:24:53,2019-02-23 15:37:37,1,249,231,9.5
2,2019-02-09 13:20:53,2019-02-09 13:35:38,1,239,230,11.0
2,2019-02-27 08:18:39,2019-02-27 08:29:31,3,233,140,9.0
2,2019-02-10 23:57:46,2019-02-11 00:01:49,1,230,48,5.0
1,2019-02-05 19:05:59,2019-02-05 19:27:01,1,141,144,15.5
2,2019-02-20 22:23:52,2019-02-20 22:27:44,4,142,230,5.0
2,2019-02-04 19:01:19,2019-02-04 19:44:10,1,45,259,57.72
2,2019-02-24 09:21:00,2019-02-24 09:34:03,1,239,234,12.5
2,2019-02-05 21:35:24,2019-02-05 21:41:33,1,48,100,6.0
2,2019-02-08 01:08:16,2019-02-08 01:12:17,1,74,168,5.5
2,2019-02-07 14:21:20,2019-02-07 14:50:52,1,113,140,19.5
2,2019-02-06 18:47:25,2019-02-06 18:56:04,1,170,229,7.5
2,2019-02-07 18:03:25,2019-02-07 18:11:21,1,238,142,7.5
2,2019-02-27 20:54:15,2019-02-27 21:10:36,2,186,107,12.0
2,2019-02-13 20:40:40,2019-02-13 20:49:11,1,229,79,8.0
2,2019-02-19 14:54:06,2019-02-19 15:09:23,2,161,236,12.0
2,2019-02-13 17:42:51,2019-02-13 18:29:18,3,132,233,52.0
2,2019-02-13 06:02:03,2019-02-13 06:06:43,1,236,162,6.0
2,2019-02-05 17:49:01,2019-02-05 17:59:42,1,162,237,8.0
2,2019-02-06 15:06:00,2019-02-06 15:13:16,2,166,152,6.0
1,2019-02-18 18:18:12,2019-02-18 18:28:17,1,162,229,8.0
2,2019-02-23 01:15:25,2019-02-23 01:56:40,1,161,82,30.5
2,2019-02-02 16:57:28,2019-02-02 17:04:55,5,79,137,7.0
2,2019-02-16 00:46:56,2019-02-16 00:54:49,6,163,170,7.5
2,2019-02-14 08:20:22,2019-02-14 08:25:47,4,262,236,5.5
1,2019-02-23 18:17:08,2019-02-23 18:30:08,2,125,100,10.5
2,2019-02-23 10:03:51,2019-02-23 10:12:23,6,170,230,7.5
2,2019-02-05 09:50:05,2019-02-05 10:12:57,1,232,161,20.5
2,2019-02-09 00:11:22,2019-02-09 00:19:59,2,107,237,9.5
1,2019-02-11 07:25:36,2019-02-11 07:32:38,1,263,233,7.5
4,2019-02-04 07:42:54,2019-02-04 07:57:51,2,234,237,11.5
2,2019-02-26 19:37:41,2019-02-26 19:39:11,5,233,229,3.5
1,2019-02-11 13:16:07,2019-02-11 13:20:57,1,234,170,5.0
1,2019-02-18 18:07:58,2019-02-18 18:14:37,1,143,43,8.5
2,2019-02-09 12:09:03,2019-02-09 12:16:51,1,162,263,8.5
2,2019-02-11 21:42:54,2019-02-11 21:50:02,1,90,48,8.0
2,2019-02-21 20:28:42,2019-02-21 20:55:59,2,163,114,18.0
1,2019-02-13 13:58:44,2019-02-13 14:29:00,1,138,237,30.5
2,2019-02-01 06:46:50,2019-02-01 07:14:02,1,196,237,24.66
1,2019-02-06 19:13:33,2019-02-06 19:37:27,1,138,262,27.0
2,2019-02-28 08:21:53,2019-02-28 08:32:08,1,50,230,8.0
2,2019-02-10 00:12:22,2019-02-10 00:47:38,2,68,189,26.0
2,2019-02-15 08:30:31,2019-02-15 08:34:29,1,48,43,4.5
1,2019-02-03 10:48:59,2019-02-03 10:54:25,1,151,239,6.0
2,2019-02-08 20:25:16,2019-02-08 20:30:47,1,249,125,5.5
2,2019-02-05 09:07:34,2019-02-05 09:40:25,5,138,162,36.5
2,2019-02-13 16:38:13,2019-02-13 16:45:56,2,75,263,7.5
1,2019-02-01 23:46:21,2019-02-01 23:52:21,1,234,230,6.5
2,2019-02-24 16:10:05,2019-02-24 16:14:28,1,75,74,5.5
4,2019-02-07 18:16:29,2019-02-07 18:27:17,1,249,231,8.5
2,2019-02-02 11:04:17,2019-02-02 11:11:06,1,164,107,6.5
2,2019-02-08 01:17:57,2019-02-08 01:40:10,1,246,66,20.5
1,2019-02-20 18:05:33,2019-02-20 18:15:10,1,141,75,9.0
2,2019-02-19 22:01:15,2019-02-19 22:21:19,1,132,255,40.5
1,2019-02-22 19:52:08,2019-02-22 19:59:33,3,230,229,7.0
1,2019-02-11 09:36:34,2019-02-11 09:45:34,2,236,24,8.5
1,2019-02-09 19:38:29,2019-02-09 19:45:25,1,141,237,6.0
2,2019-02-21 17:02:13,2019-02-21 17:21:27,1,239,48,13.5
2,2019-02-10 01:47:29,2019-02-10 01:56:23,2,238,41,9.0
1,2019-02-15 13:05:10,2019-02-15 13:17:10,2,230,234,9.5
2,2019-02-19 17:49:14,2019-02-19 17:51:53,1,238,239,4.0
1,2019-02-10 18:12:52,2019-02-10 18:30:46,1,48,158,13.0
2,2019-02-01 07:16:17,2019-02-01 07:16:33,1,231,231,2.5
2,2019-02-19 21:42:15,2019-02-19 22:28:12,1,161,155,47.0
2,2019-02-23 01:09:51,2019-02-23 01:25:50,2,148,189,14.5
2,2019-02-19 15:38:09,2019-02-19 15:53:48,1,161,186,10.5
2,2019-02-09 03:19:24,2019-02-09 03:25:57,2,148,234,7.0
1,2019-02-01 17:23:34,2019-02-01 17:39:34,2,237,161,11.0
2,2019-02-09 18:55:55,2019-02-09 19:03:45,1,163,50,7.0
2,2019-02-20 19:00:31,2019-02-20 19:07:49,1,140,263,8.0
2,2019-02-07 02:34:25,2019-02-07 02:41:11,1,148,87,7.5
1,2019-02-04 15:27:27,2019-02-04 15:55:31,1,138,4,31.0
2,2019-02-01 22:54:19,2019-02-01 23:14:25,1,230,262,15.5
2,2019-02-24 01:54:50,2019-02-24 02:16:31,2,230,202,18.5
1,2019-02-25 10:41:10,2019-02-25 10:57:23,1,170,161,11.0
2,2019-02-13 13:40:26,2019-02-13 13:52:38,1,236,238,9.5
1,2019-02-15 14:21:30,2019-02-15 14:33:46,1,263,238,9.5
2,2019-02-15 17:29:07,2019-02-15 17:33:31,2,234,107,4.5
1,2019-02-16 18:49:38,2019-02-16 19:06:18,2,68,100,12.0
2,2019-02-23 19:03:28,2019-02-23 19:10:25,1,107,234,6.0
1,2019-02-22 15:36:33,2019-02-22 15:55:55,1,141,100,14.5
1,2019-02-10 08:03:27,2019-02-10 08:07:11,1,230,48,5.0
1,2019-02-11 17:48:07,2019-02-11 18:09:28,2,262,238,14.0
2,2019-02-14 22:55:55,2019-02-14 23:13:37,1,87,97,13.5
1,2019-02-14 16:14:36,2019-02-14 17:41:12,1,87,1,81.5
2,2019-02-17 14:42:55,2019-02-17 14:55:16,1,186,161,9.5
1,2019-02-02 02:23:27,2019-02-02 02:38:06,1,230,116,18.5
1,2019-02-07 10:55:38,2019-02-07 11:05:28,1,162,237,7.5
2,2019-02-26 10:13:37,2019-02-26 10:29:34,1,237,143,11.5
2,2019-02-06 18:02:00,2019-02-06 18:16:53,1,229,74,13.5
1,2019-02-09 18:30:18,2019-02-09 18:49:26,1,88,137,16.5
2,2019-02-26 12:04:05,2019-02-26 12:12:30,1,186,246,6.5
1,2019-02-06 10:48:56,2019-02-06 10:57:54,1,230,100,7.0
1,2019-02-20 20:53:42,2019-02-20 20:59:13,1,90,249,5.5
2,2019-02-13 23:44:14,2019-02-13 23:54:47,1,170,262,11.0
1,2019-02-23 18:46:00,2019-02-23 19:03:52,1,238,140,14.0
2,2019-02-27 12:57:41,2019-02-27 13:19:42,1,144,100,15.0
2,2019-02-24 15:15:24,2019-02-24 15:19:41,1,239,239,4.5
1,2019-02-01 22:19:59,2019-02-01 23:03:18,1,132,163,52.0
2,2019-02-20 17:05:50,2019-02-20 17:10:34,4,262,236,5.5
2,2019-02-17 10:54:19,2019-02-17 11:05:02,2,239,100,9.5
1,2019-02-19 10:09:18,2019-02-19 10:32:55,1,234,161,15.0
1,2019-02-15 15:28:23,2019-02-15 15:39:04,1,43,236,9.5
2,2019-02-13 13:34:32,2019-02-13 13:49:15,1,262,233,14.5
2,2019-02-12 17:13:51,2019-02-12 17:18:54,2,246,68,5.0
2,2019-02-24 01:56:04,2019-02-24 02:03:21,1,164,113,7.5
2,2019-02-11 18:46:57,2019-02-11 19:03:36,1,249,161,12.0
2,2019-02-08 22:59:55,2019-02-08 23:07:41,2,148,79,7.0
2,2019-02-11 19:00:43,2019-02-11 19:08:46,1,88,224,12.0
1,2019-02-20 22:37:45,2019-02-20 22:45:08,1,163,229,6.5
2,2019-02-27 02:12:53,2019-02-27 02:17:36,1,132,132,11.0
2,2019-02-11 07:30:44,2019-02-11 07:44:04,1,113,141,11.5
2,2019-02-09 14:33:48,2019-02-09 14:44:48,1,163,100,8.5
2,2019-02-24 00:39:09,2019-02-24 00:47:11,1,246,48,7.5
2,2019-02-16 13:23:32,2019-02-16 13:37:50,1,238,143,11.0
1,2019-02-21 16:27:41,2019-02-21 16:37:59,1,261,246,10.5
1,2019-02-26 17:45:04,2019-02-26 17:55:08,1,162,230,7.5
2,2019-02-16 20:01:30,2019-02-16 20:13:14,5,186,137,8.5
1,2019-02-14 08:19:03,2019-02-14 08:26:26,1,236,236,7.0
2,2019-02-23 06:04:22,2019-02-23 06:30:46,1,132,256,52.5
2,2019-02-13 18:17:12,2019-02-13 18:33:22,1,162,163,11.0
2,2019-02-22 14:43:42,2019-02-22 14:51:34,3,161,237,6.0
2,2019-02-06 11:27:10,2019-02-06 11:35:39,1,50,163,7.0
2,2019-02-05 19:11:40,2019-02-05 19:26:15,4,161,238,11.0
1,2019-02-12 11:53:51,2019-02-12 12:08:58,2,87,148,13.5
1,2019-02-24 13:09:24,2019-02-24 13:12:37,1,164,161,4.0
2,2019-02-03 01:55:17,2019-02-03 02:06:35,3,229,87,16.0
1,2019-02-23 20:20:38,2019-02-23 20:28:02,2,229,161,6.5
1,2019-02-23 21:24:11,2019-02-23 21:39:16,1,158,79,10.5
2,2019-02-05 07:20:32,2019-02-05 07:29:11,2,162,140,8.0
1,2019-02-10 01:46:04,2019-02-10 02:15:40,0,239,173,28.0
1,2019-02-10 15:33:57,2019-02-10 15:44:27,1,246,90,8.0
2,2019-02-20 02:25:33,2019-02-20 02:45:26,2,249,181,19.5
2,2019-02-03 15:36:38,2019-02-03 16:07:47,2,215,161,52.0
1,2019-02-19 07:46:07,2019-02-19 08:07:04,1,262,209,23.0
1,2019-02-07 12:17:53,2019-02-07 12:26:54,1,50,230,7.5
2,2019-02-03 18:53:09,2019-02-03 18:56:50,1,236,75,4.5
2,2019-02-13 23:16:54,2019-02-13 23:23:48,1,186,249,6.5
1,2019-02-02 19:39:32,2019-02-02 19:41:55,1,236,263,4.0
1,2019-02-14 15:35:47,2019-02-14 15:42:32,1,161,237,6.5
2,2019-02-18 13:15:24,2019-02-18 13:20:48,2,161,237,5.5
1,2019-02-18 07:04:12,2019-02-18 07:18:05,1,142,141,13.0
2,2019-02-15 15:45:29,2019-02-15 15:56:22,1,237,43,8.0
1,2019-02-16 15:53:31,2019-02-16 16:03:49,1,137,164,8.0
1,2019-02-20 13:22:17,2019-02-20 13:46:20,1,112,107,19.0
2,2019-02-06 11:51:41,2019-02-06 11:58:45,2,231,209,6.0
1,2019-02-07 19:46:14,2019-02-07 19:57:17,1,239,263,9.5
2,2019-02-11 20:11:54,2019-02-11 20:17:47,1,107,79,6.5
1,2019-02-05 18:19:12,2019-02-05 18:32:48,1,125,68,11.5
2,2019-02-04 19:40:29,2019-02-04 19:46:17,1,143,48,6.0
2,2019-02-25 12:51:55,2019-02-25 13:16:37,1,138,132,32.5
2,2019-02-10 15:31:49,2019-02-10 15:35:27,1,229,237,4.5
2,2019-02-17 17:56:44,2019-02-17 18:10:18,1,170,79,10.5
2,2019-02-24 01:59:17,2019-02-24 02:11:33,1,158,230,11.5
2,2019-02-11 15:02:28,2019-02-11 15:15:58,2,48,90,10.0
1,2019-02-07 09:46:51,2019-02-07 09:55:10,1,231,148,7.5
2,2019-02-16 16:37:40,2019-02-16 17:31:56,1,142,132,52.0
2,2019-02-02 15:02:43,2019-02-02 15:43:48,1,138,189,46.0
2,2019-02-19 12:58:29,2019-02-19 13:27:07,5,138,161,32.0
1,2019-02-17 19:31:22,2019-02-17 19:39:16,2,48,161,6.5
1,2019-02-17 10:48:51,2019-02-17 10:53:28,1,50,142,5.5
1,2019-02-21 08:23:51,2019-02-21 08:29:43,1,249,113,5.5
1,2019-02-28 20:59:05,2019-02-28 21:11:57,2,164,43,10.5
1,2019-02-19 16:24:21,2019-02-19 16:33:47,1,163,143,8.5
2,2019-02-27 05:57:03,2019-02-27 06:07:29,1,107,100,10.5
2,2019-02-01 11:06:23,2019-02-01 11:12:29,1,229,229,5.5
2,2019-02-21 15:37:05,2019-02-21 15:53:13,1,162,170,11.0
1,2019-02-13 10:01:08,2019-02-13 10:11:41,1,236,24,9.5
1,2019-02-03 00:42:16,2019-02-03 00:51:39,4,48,233,8.5
2,2019-02-24 09:09:28,2019-02-24 09:34:41,2,236,132,52.0
1,2019-02-16 14:50:10,2019-02-16 15:06:22,1,25,17,13.5
4,2019-02-07 08:17:02,2019-02-07 08:30:19,1,236,230,11.0
1,2019-02-16 00:07:22,2019-02-16 00:09:51,1,239,239,4.0
2,2019-02-13 13:17:32,2019-02-13 13:28:37,1,233,140,8.5
1,2019-02-19 09:26:59,2019-02-19 09:31:34,1,231,33,7.5
1,2019-02-18 19:18:57,2019-02-18 19:24:20,1,142,239,6.0
1,2019-02-17 13:25:10,2019-02-17 13:35:30,1,137,186,7.5
2,2019-02-19 14:19:41,2019-02-19 14:40:39,5,161,230,13.0
2,2019-02-21 06:08:50,2019-02-21 06:17:13,1,238,161,10.0
2,2019-02-01 12:39:59,2019-02-01 13:14:41,1,234,255,25.5
1,2019-02-10 13:00:00,2019-02-10 13:08:47,1,90,113,7.0
2,2019-02-15 00:26:32,2019-02-15 00:30:57,1,79,137,6.0
1,2019-02-25 08:03:37,2019-02-25 08:11:32,1,262,141,6.5
2,2019-02-19 10:48:12,2019-02-19 11:37:35,1,132,163,52.0
2,2019-02-25 04:47:45,2019-02-25 05:05:39,1,164,132,52.0
2,2019-02-16 21:24:10,2019-02-16 21:30:36,3,161,237,7.0
1,2019-02-23 00:27:00,2019-02-23 00:42:42,1,255,260,19.0
2,2019-02-11 18:28:58,2019-02-11 18:34:56,1,236,238,6.5
2,2019-02-05 20:16:59,2019-02-05 20:39:26,1,144,48,17.0
2,2019-02-27 16:18:12,2019-02-27 16:36:38,2,263,237,12.0
1,2019-02-19 19:06:19,2019-02-19 19:35:11,1,65,262,28.0
2,2019-02-05 18:55:23,2019-02-05 19:04:32,1,237,236,8.5
2,2019-02-15 08:51:25,2019-02-15 09:00:14,5,234,164,6.5
2,2019-02-21 13:52:47,2019-02-21 13:57:51,1,162,237,5.5
2,2019-02-06 13:31:31,2019-02-06 13:35:21,5,13,231,5.0
1,2019-02-19 21:43:08,2019-02-19 21:54:06,1,229,236,10.5
2,2019-02-06 15:03:49,2019-02-06 15:49:02,1,132,26,56.5
2,2019-02-19 07:35:14,2019-02-19 07:37:41,1,236,75,4.5
2,2019-02-10 11:19:31,2019-02-10 11:30:22,1,113,43,10.5
2,2019-02-07 15:23:42,2019-02-07 15:44:00,5,263,162,13.0
1,2019-02-07 21:59:29,2019-02-07 22:06:44,1,231,261,7.0
1,2019-02-05 09:04:18,2019-02-05 09:25:40,1,141,234,14.0
1,2019-02-04 17:30:07,2019-02-04 17:35:58,1,141,237,5.5
1,2019-02-14 07:01:29,2019-02-14 07:10:24,1,238,163,8.5
2,2019-02-08 21:51:10,2019-02-08 22:33:32,1,234,216,45.0
1,2019-02-23 17:08:40,2019-02-23 17:10:40,1,239,142,3.5
2,2019-02-28 15:45:21,2019-02-28 15:52:35,1,142,142,6.5
2,2019-02-03 12:24:10,2019-02-03 12:30:21,1,236,262,6.0
2,2019-02-27 08:18:55,2019-02-27 08:26:12,1,233,162,7.0
1,2019-02-08 20:18:50,2019-02-08 20:40:26,1,113,144,13.5
2,2019-02-11 10:19:44,2019-02-11 10:25:42,1,236,236,5.5
1,2019-02-23 09:55:41,2019-02-23 09:58:24,1,249,231,4.5
2,2019-02-09 18:40:31,2019-02-09 19:23:15,2,132,23,74.0
2,2019-02-19 17:37:23,2019-02-19 17:49:24,3,239,143,9.5
4,2019-02-02 16:07:10,2019-02-02 16:31:12,1,48,107,16.0
2,2019-02-13 15:10:08,2019-02-13 15:29:54,1,236,140,13.5
1,2019-02-22 08:08:30,2019-02-22 08:20:55,2,239,166,11.0
1,2019-02-10 20:20:02,2019-02-10 20:26:08,0,249,231,6.5
1,2019-02-17 14:13:20,2019-02-17 14:40:56,3,246,138,31.0
1,2019-02-19 00:20:11,2019-02-19 00:26:44,1,79,148,6.0
2,2019-02-10 10:26:49,2019-02-10 10:52:26,1,138,209,40.5
1,2019-02-16 17:04:37,2019-02-16 17:26:55,1,158,148,14.5
2,2019-02-10 03:23:10,2019-02-10 03:25:57,5,79,107,4.5
1,2019-02-11 14:52:31,2019-02-11 15:26:04,1,233,116,25.0
2,2019-02-06 17:15:31,2019-02-06 17:29:28,5,236,142,10.5
2,2019-02-21 08:50:57,2019-02-21 08:54:16,3,48,50,4.5
